Type,num_part,num_dim,steps,warmup,alpha,omega,energy,kin_en,pot_en,acceptance_rate,time
sympleharmonic,10,3,100,10,2,1,11.8276,8.66055,3.16705,0.977778,0
sympleharmonic,10,3,100,10,2,1,9.53879,6.21915,3.31964,0.977778,0
sympleharmonic,10,3,100,10,2,1,-38.5963,-45.125,6.52864,0.977778,0
sympleharmonic,10,3,100,10,2,1,12.9273,9.83355,3.09374,0.855556,0
sympleharmonic,10,3,100,10,2,1,12.1694,9.02512,3.14426,0.855556,0
sympleharmonic,10,3,100,10,2,1,-31.8941,-37.976,6.08183,0.833333,0
sympleharmonic,10,3,100,10,2,1,28.5447,26.4921,2.05258,0.577778,0
sympleharmonic,10,3,100,10,2,1,18.0923,15.3429,2.7494,0.455556,0
sympleharmonic,10,3,100,10,2,1,-2.13287,-6.23061,4.09775,0.533333,0
sympleharmonic,10,3,100,10,2,1,18.8093,16.1077,2.7016,0.322222,0
sympleharmonic,10,3,100,10,2,1,15.1124,12.1644,2.94806,0.244444,0
sympleharmonic,10,3,100,10,2,1,6.81184,3.31041,3.50143,0.277778,0
sympleharmonic,10,3,1000,100,2,1,9.81288,6.47152,3.34136,0.984444,0
sympleharmonic,10,3,1000,100,2,1,9.61488,6.26032,3.35456,0.984444,0
sympleharmonic,10,3,1000,100,2,1,-39.0475,-45.6462,6.59872,0.975556,0
sympleharmonic,10,3,1000,100,2,1,16.6,13.7111,2.88889,0.864444,0
sympleharmonic,10,3,1000,100,2,1,30.0137,28.019,1.99464,0.888889,0
sympleharmonic,10,3,1000,100,2,1,4.53307,0.839722,3.69335,0.851111,0
sympleharmonic,10,3,1000,100,2,1,33.0757,31.2852,1.79051,0.487778,0
sympleharmonic,10,3,1000,100,2,1,30.5009,28.5387,1.96216,0.543333,0
sympleharmonic,10,3,1000,100,2,1,28.6119,26.5238,2.0881,0.496667,0
sympleharmonic,10,3,1000,100,2,1,30.4363,28.4698,1.96647,0.191111,0
sympleharmonic,10,3,1000,100,2,1,25.9019,23.6331,2.26877,0.247778,0
sympleharmonic,10,3,1000,100,2,1,30.6508,28.6986,1.95217,0.203333,0
sympleharmonic,10,3,10000,1000,2,1,9.4017,6.02893,3.37278,0.984667,5
sympleharmonic,10,3,10000,1000,2,1,3.88855,0.148226,3.74032,0.983333,5
sympleharmonic,10,3,10000,1000,2,1,-35.9865,-42.3851,6.39865,0.978222,5
sympleharmonic,10,3,10000,1000,2,1,31.8343,29.957,1.87727,0.889444,5
sympleharmonic,10,3,10000,1000,2,1,33.8834,32.1428,1.74066,0.889222,5
sympleharmonic,10,3,10000,1000,2,1,32.8151,31.0033,1.81188,0.887667,5
sympleharmonic,10,3,10000,1000,2,1,31.3373,29.4269,1.9104,0.496556,5
sympleharmonic,10,3,10000,1000,2,1,32.202,30.3492,1.85276,0.495333,5
sympleharmonic,10,3,10000,1000,2,1,32.1264,30.2686,1.8578,0.512222,5
sympleharmonic,10,3,10000,1000,2,1,31.8036,29.9243,1.87932,0.200667,5
sympleharmonic,10,3,10000,1000,2,1,32.1612,30.3057,1.85547,0.204444,5
sympleharmonic,10,3,10000,1000,2,1,30.9196,28.9814,1.93825,0.214556,5
sympleharmonic,10,3,100000,10000,2,1,19.3071,16.5943,2.71282,0.986744,52
sympleharmonic,10,3,100000,10000,2,1,25.5788,23.2841,2.2947,0.987478,50
sympleharmonic,10,3,100000,10000,2,1,1.89077,-1.98314,3.8739,0.985067,50
sympleharmonic,10,3,100000,10000,2,1,30.9554,29.0191,1.93626,0.890667,53
sympleharmonic,10,3,100000,10000,2,1,31.9369,30.066,1.87083,0.890489,51
sympleharmonic,10,3,100000,10000,2,1,30.7767,28.8285,1.94817,0.889822,51
sympleharmonic,10,3,100000,10000,2,1,31.5842,29.6898,1.89434,0.503522,53
sympleharmonic,10,3,100000,10000,2,1,31.4997,29.5997,1.89997,0.505711,55
sympleharmonic,10,3,100000,10000,2,1,31.5028,29.6031,1.89977,0.504167,53
sympleharmonic,10,3,100000,10000,2,1,31.6647,29.7757,1.88898,0.206656,54
sympleharmonic,10,3,100000,10000,2,1,32.2314,30.3802,1.8512,0.205367,55
sympleharmonic,10,3,100000,10000,2,1,32.0215,30.1563,1.86519,0.2049,53
sympleharmonic,10,3,1000000,100000,2,1,28.7724,26.6905,2.08184,0.988613,511
sympleharmonic,10,3,1000000,100000,2,1,33.0922,31.2984,1.79385,0.989596,516
sympleharmonic,10,3,1000000,100000,2,1,31.4187,29.5133,1.90541,0.989027,509
sympleharmonic,10,3,1000000,100000,2,1,32.1277,30.2695,1.85815,0.892262,516
sympleharmonic,10,3,1000000,100000,2,1,31.7064,29.8201,1.88624,0.891967,515
sympleharmonic,10,3,1000000,100000,2,1,31.6216,29.7297,1.89189,0.891571,522
sympleharmonic,10,3,1000000,100000,2,1,31.8835,30.0091,1.87443,0.505017,544
sympleharmonic,10,3,1000000,100000,2,1,31.8767,30.0018,1.87488,0.504771,538
sympleharmonic,10,3,1000000,100000,2,1,31.8576,29.9815,1.87615,0.505129,536
sympleharmonic,10,3,1000000,100000,2,1,31.7157,29.8301,1.88561,0.208267,547
sympleharmonic,10,3,1000000,100000,2,1,31.7723,29.8905,1.88184,0.207232,545
sympleharmonic,10,3,1000000,100000,2,1,31.9767,30.1085,1.86821,0.205932,543
sympleharmonic,10,3,10000000,1e+06,2,1,32.6279,30.8031,1.82481,0.989251,5087
sympleharmonic,10,3,10000000,1e+06,2,1,32.1698,30.3145,1.85534,0.989187,5079
sympleharmonic,10,3,10000000,1e+06,2,1,31.7721,29.8903,1.88186,0.989193,5424
sympleharmonic,10,3,10000000,1e+06,2,1,31.8865,30.0122,1.87424,0.892134,5584
sympleharmonic,10,3,10000000,1e+06,2,1,31.8703,29.9949,1.87532,0.892069,5300
sympleharmonic,10,3,10000000,1e+06,2,1,31.8929,30.019,1.87381,0.891856,5666
sympleharmonic,10,3,10000000,1e+06,2,1,31.8626,29.9868,1.87583,0.504946,5716
sympleharmonic,10,3,10000000,1e+06,2,1,31.8919,30.0181,1.87387,0.50529,5621
sympleharmonic,10,3,10000000,1e+06,2,1,31.8919,30.018,1.87387,0.504843,5447
sympleharmonic,10,3,10000000,1e+06,2,1,31.8856,30.0113,1.87429,0.207094,5435
sympleharmonic,10,3,100,10,1,1,20.1573,16.9875,3.16978,0.988889,0
sympleharmonic,10,3,100,10,1,1,15.2598,10.4575,4.80229,0.966667,0
sympleharmonic,10,3,100,10,1,1,17.78,13.8178,3.96221,0.988889,0
sympleharmonic,10,3,100,10,1,1,15.1468,10.3069,4.83995,0.988889,0
sympleharmonic,10,3,100,10,1,1,12.982,7.42038,5.56157,0.988889,0
sympleharmonic,10,3,100,10,1,1,14.8417,9.90001,4.94166,0.977778,0
sympleharmonic,10,3,100,10,1,1,10.1882,3.69542,6.49281,0.977778,0
sympleharmonic,10,3,100,10,1,1,17.5105,13.4585,4.05204,0.977778,0
sympleharmonic,10,3,100,10,1,1,14.5543,9.51681,5.03746,0.988889,0
sympleharmonic,10,3,100,10,1,1,10.0807,3.55209,6.52864,0.977778,0
sympleharmonic,10,3,100,10,1,1,19.9451,16.7045,3.24054,0.911111,0
sympleharmonic,10,3,100,10,1,1,15.5803,10.8848,4.69547,0.844444,0
sympleharmonic,10,3,100,10,1,1,18.0737,14.2094,3.86431,0.944444,0
sympleharmonic,10,3,100,10,1,1,15.4909,10.7657,4.72524,0.888889,0
sympleharmonic,10,3,100,10,1,1,13.4241,8.00987,5.4142,0.9,0
sympleharmonic,10,3,100,10,1,1,16.0911,11.5659,4.52518,0.9,0
sympleharmonic,10,3,100,10,1,1,9.73097,3.08574,6.64523,0.866667,0
sympleharmonic,10,3,100,10,1,1,18.6938,15.0362,3.65763,0.911111,0
sympleharmonic,10,3,100,10,1,1,14.9917,10.1,4.89166,0.944444,0
sympleharmonic,10,3,100,10,1,1,10.7565,4.45315,6.30338,0.888889,0
sympleharmonic,10,3,100,10,1,1,21.9098,19.3241,2.58563,0.677778,0
sympleharmonic,10,3,100,10,1,1,18.4372,14.6941,3.74314,0.533333,0
sympleharmonic,10,3,100,10,1,1,18.439,14.6964,3.74257,0.655556,0
sympleharmonic,10,3,100,10,1,1,16.1841,11.6899,4.49419,0.611111,0
sympleharmonic,10,3,100,10,1,1,15.1073,10.2542,4.85311,0.633333,0
sympleharmonic,10,3,100,10,1,1,14.9339,10.023,4.91092,0.677778,0
sympleharmonic,10,3,100,10,1,1,12.7105,7.05845,5.65205,0.6,0
sympleharmonic,10,3,100,10,1,1,18.6693,15.0036,3.66578,0.677778,0
sympleharmonic,10,3,100,10,1,1,17.4539,13.383,4.07091,0.655556,0
sympleharmonic,10,3,100,10,1,1,16.5566,12.1865,4.37004,0.588889,0
sympleharmonic,10,3,100,10,1,1,20.8471,17.9072,2.93986,0.377778,0
sympleharmonic,10,3,100,10,1,1,17.1702,13.0047,4.16548,0.322222,0
sympleharmonic,10,3,100,10,1,1,19.8881,16.6286,3.25951,0.388889,0
sympleharmonic,10,3,100,10,1,1,16.3859,11.959,4.42692,0.366667,0
sympleharmonic,10,3,100,10,1,1,16.6026,12.248,4.35467,0.4,0
sympleharmonic,10,3,100,10,1,1,17.4971,13.4405,4.05654,0.322222,0
sympleharmonic,10,3,100,10,1,1,13.2732,7.80876,5.46448,0.288889,0
sympleharmonic,10,3,100,10,1,1,17.962,14.0604,3.90157,0.388889,0
sympleharmonic,10,3,100,10,1,1,14.4587,9.38935,5.06933,0.4,0
sympleharmonic,10,3,100,10,1,1,15.785,11.1578,4.62721,0.433333,0
sympleharmonic,10,3,1000,100,1,1,19.8816,16.5199,3.3617,0.993333,0
sympleharmonic,10,3,1000,100,1,1,15.4891,10.6633,4.82584,0.992222,0
sympleharmonic,10,3,1000,100,1,1,18.0966,14.1398,3.9567,0.992222,0
sympleharmonic,10,3,1000,100,1,1,15.3442,10.4701,4.87415,0.988889,0
sympleharmonic,10,3,1000,100,1,1,12.4843,6.65685,5.82745,0.993333,0
sympleharmonic,10,3,1000,100,1,1,15.3283,10.4488,4.87947,0.99,0
sympleharmonic,10,3,1000,100,1,1,10.1462,3.53931,6.60684,0.985556,0
sympleharmonic,10,3,1000,100,1,1,18.2518,14.3468,3.90496,0.994444,0
sympleharmonic,10,3,1000,100,1,1,15.041,10.0658,4.97522,0.993333,0
sympleharmonic,10,3,1000,100,1,1,10.0694,3.43694,6.63243,0.985556,0
sympleharmonic,10,3,1000,100,1,1,16.9812,12.6527,4.32848,0.917778,0
sympleharmonic,10,3,1000,100,1,1,18.3691,14.5032,3.86586,0.921111,0
sympleharmonic,10,3,1000,100,1,1,18.4715,14.6398,3.83172,0.937778,0
sympleharmonic,10,3,1000,100,1,1,16.7034,12.2823,4.42108,0.92,0
sympleharmonic,10,3,1000,100,1,1,11.2362,4.99276,6.24348,0.911111,0
sympleharmonic,10,3,1000,100,1,1,19.2149,15.631,3.58391,0.934444,0
sympleharmonic,10,3,1000,100,1,1,11.4704,5.30504,6.16541,0.915556,0
sympleharmonic,10,3,1000,100,1,1,21.2904,18.3982,2.8921,0.936667,0
sympleharmonic,10,3,1000,100,1,1,19.3303,15.7849,3.54545,0.915556,0
sympleharmonic,10,3,1000,100,1,1,13.2708,7.70548,5.5653,0.898889,0
sympleharmonic,10,3,1000,100,1,1,20.1231,16.8419,3.28118,0.604444,0
sympleharmonic,10,3,1000,100,1,1,19.7655,16.3652,3.40037,0.631111,0
sympleharmonic,10,3,1000,100,1,1,17.5302,13.3847,4.14549,0.635556,0
sympleharmonic,10,3,1000,100,1,1,20.3619,17.1604,3.20158,0.656667,0
sympleharmonic,10,3,1000,100,1,1,17.7704,13.705,4.06541,0.628889,0
sympleharmonic,10,3,1000,100,1,1,18.6522,14.8807,3.77149,0.638889,0
sympleharmonic,10,3,1000,100,1,1,18.8622,15.1607,3.70149,0.648889,0
sympleharmonic,10,3,1000,100,1,1,17.4547,13.2841,4.17065,0.634444,0
sympleharmonic,10,3,1000,100,1,1,18.9379,15.2617,3.67625,0.632222,0
sympleharmonic,10,3,1000,100,1,1,18.5226,14.7079,3.81469,0.658889,0
sympleharmonic,10,3,1000,100,1,1,20.3645,17.1637,3.20073,0.317778,0
sympleharmonic,10,3,1000,100,1,1,20.8092,17.7567,3.05248,0.347778,0
sympleharmonic,10,3,1000,100,1,1,18.2745,14.3772,3.89737,0.36,0
sympleharmonic,10,3,1000,100,1,1,19.0486,15.4092,3.63936,0.365556,0
sympleharmonic,10,3,1000,100,1,1,19.159,15.5564,3.60257,0.351111,0
sympleharmonic,10,3,1000,100,1,1,18.0148,14.0309,3.98394,0.363333,0
sympleharmonic,10,3,1000,100,1,1,18.3132,14.4286,3.8845,0.371111,0
sympleharmonic,10,3,1000,100,1,1,18.7753,15.0448,3.73047,0.337778,0
sympleharmonic,10,3,1000,100,1,1,18.521,14.7058,3.81521,0.357778,0
sympleharmonic,10,3,1000,100,1,1,19.7885,16.3958,3.39273,0.334444,0
sympleharmonic,10,3,10000,1000,1,1,19.1651,15.5545,3.61054,0.991667,5
sympleharmonic,10,3,10000,1000,1,1,15.8234,11.099,4.72442,0.990222,5
sympleharmonic,10,3,10000,1000,1,1,17.865,13.8212,4.04387,0.992222,5
sympleharmonic,10,3,10000,1000,1,1,16.8231,12.4319,4.3912,0.992222,5
sympleharmonic,10,3,10000,1000,1,1,12.7845,7.04715,5.73738,0.991111,5
sympleharmonic,10,3,10000,1000,1,1,15.23,10.3078,4.92221,0.991,5
sympleharmonic,10,3,10000,1000,1,1,7.07511,-0.565408,7.64052,0.991222,5
sympleharmonic,10,3,10000,1000,1,1,18.0998,14.1342,3.96561,0.990889,5
sympleharmonic,10,3,10000,1000,1,1,15.4739,10.633,4.84091,0.993444,5
sympleharmonic,10,3,10000,1000,1,1,9.43395,2.57972,6.85424,0.987889,5
sympleharmonic,10,3,10000,1000,1,1,18.6606,14.8819,3.77869,0.920444,8
sympleharmonic,10,3,10000,1000,1,1,16.7195,12.2938,4.42572,0.917111,11
sympleharmonic,10,3,10000,1000,1,1,17.0026,12.6713,4.33134,0.925222,5
sympleharmonic,10,3,10000,1000,1,1,18.6743,14.9002,3.77412,0.927111,5
sympleharmonic,10,3,10000,1000,1,1,17.8363,13.7828,4.05347,0.920889,5
sympleharmonic,10,3,10000,1000,1,1,18.2739,14.3664,3.90757,0.915667,5
sympleharmonic,10,3,10000,1000,1,1,17.2459,12.9957,4.25025,0.918889,5
sympleharmonic,10,3,10000,1000,1,1,19.2982,15.7321,3.56614,0.922556,5
sympleharmonic,10,3,10000,1000,1,1,19.3416,15.7899,3.55169,0.929111,5
sympleharmonic,10,3,10000,1000,1,1,18.8543,15.1402,3.71412,0.922222,5
sympleharmonic,10,3,10000,1000,1,1,18.4732,14.6321,3.84115,0.627778,5
sympleharmonic,10,3,10000,1000,1,1,18.1277,14.1714,3.95631,0.635222,6
sympleharmonic,10,3,10000,1000,1,1,18.6672,14.8907,3.77649,0.633889,5
sympleharmonic,10,3,10000,1000,1,1,18.757,15.0104,3.74657,0.641,5
sympleharmonic,10,3,10000,1000,1,1,18.6612,14.8827,3.77849,0.630556,5
sympleharmonic,10,3,10000,1000,1,1,18.4496,14.6006,3.84901,0.632222,5
sympleharmonic,10,3,10000,1000,1,1,19.019,15.3597,3.65923,0.634222,5
sympleharmonic,10,3,10000,1000,1,1,18.0524,14.071,3.98141,0.631,5
sympleharmonic,10,3,10000,1000,1,1,18.3961,14.5293,3.86685,0.632556,5
sympleharmonic,10,3,10000,1000,1,1,18.7753,15.0348,3.74047,0.641111,5
sympleharmonic,10,3,10000,1000,1,1,18.9676,15.2912,3.67636,0.35,5
sympleharmonic,10,3,10000,1000,1,1,18.8689,15.1597,3.70925,0.359333,5
sympleharmonic,10,3,10000,1000,1,1,19.1076,15.478,3.62968,0.350222,5
sympleharmonic,10,3,10000,1000,1,1,19.2532,15.672,3.58116,0.35,5
sympleharmonic,10,3,10000,1000,1,1,18.5729,14.765,3.80791,0.349667,5
sympleharmonic,10,3,10000,1000,1,1,18.8687,15.1594,3.70931,0.348222,5
sympleharmonic,10,3,10000,1000,1,1,18.7542,15.0068,3.74747,0.353889,5
sympleharmonic,10,3,10000,1000,1,1,18.4045,14.5404,3.86407,0.346778,5
sympleharmonic,10,3,10000,1000,1,1,18.8935,15.1925,3.70104,0.356111,5
sympleharmonic,10,3,10000,1000,1,1,18.7416,14.9899,3.75168,0.363667,5
sympleharmonic,10,3,100000,10000,1,1,17.5182,13.3578,4.16048,0.991611,51
sympleharmonic,10,3,100000,10000,1,1,16.8793,12.5059,4.37344,0.992233,51
sympleharmonic,10,3,100000,10000,1,1,16.2361,11.6482,4.58786,0.990811,50
sympleharmonic,10,3,100000,10000,1,1,19.4957,15.9944,3.50132,0.992211,50
sympleharmonic,10,3,100000,10000,1,1,13.8489,8.46533,5.38358,0.991133,51
sympleharmonic,10,3,100000,10000,1,1,16.2387,11.6517,4.58698,0.991233,50
sympleharmonic,10,3,100000,10000,1,1,11.187,4.91608,6.2709,0.989978,50
sympleharmonic,10,3,100000,10000,1,1,16.2672,11.6898,4.57747,0.991967,51
sympleharmonic,10,3,100000,10000,1,1,16.525,12.0334,4.49156,0.992,50
sympleharmonic,10,3,100000,10000,1,1,11.5245,5.36607,6.1584,0.990233,50
sympleharmonic,10,3,100000,10000,1,1,18.2321,14.3095,3.92254,0.922056,51
sympleharmonic,10,3,100000,10000,1,1,18.5519,14.736,3.81591,0.923233,51
sympleharmonic,10,3,100000,10000,1,1,18.7979,15.064,3.73391,0.923422,51
sympleharmonic,10,3,100000,10000,1,1,19.2766,15.7022,3.57437,0.9255,51
sympleharmonic,10,3,100000,10000,1,1,18.4762,14.6351,3.84114,0.9237,51
sympleharmonic,10,3,100000,10000,1,1,18.7954,15.0606,3.73476,0.924911,51
sympleharmonic,10,3,100000,10000,1,1,18.81,15.0801,3.7299,0.923389,52
sympleharmonic,10,3,100000,10000,1,1,18.6544,14.8727,3.78175,0.924322,51
sympleharmonic,10,3,100000,10000,1,1,18.9878,15.3171,3.67064,0.9239,51
sympleharmonic,10,3,100000,10000,1,1,18.0911,14.1215,3.96954,0.921122,51
sympleharmonic,10,3,100000,10000,1,1,18.4074,14.5433,3.8641,0.632422,54
sympleharmonic,10,3,100000,10000,1,1,18.6773,14.9032,3.77413,0.634522,58
sympleharmonic,10,3,100000,10000,1,1,18.8675,15.1568,3.71071,0.635111,54
sympleharmonic,10,3,100000,10000,1,1,18.8609,15.1479,3.71293,0.632289,58
sympleharmonic,10,3,100000,10000,1,1,18.7814,15.042,3.73941,0.634178,55
sympleharmonic,10,3,100000,10000,1,1,18.9506,15.2675,3.68303,0.632756,53
sympleharmonic,10,3,100000,10000,1,1,18.6349,14.8466,3.78826,0.633867,52
sympleharmonic,10,3,100000,10000,1,1,18.6915,14.9222,3.76937,0.634911,69
sympleharmonic,10,3,100000,10000,1,1,18.7436,14.9916,3.75202,0.633456,58
sympleharmonic,10,3,100000,10000,1,1,18.6657,14.8877,3.778,0.6309,60
sympleharmonic,10,3,100000,10000,1,1,18.6887,14.9184,3.77032,0.351711,60
sympleharmonic,10,3,100000,10000,1,1,18.7995,15.0661,3.73339,0.3552,65
sympleharmonic,10,3,100000,10000,1,1,18.7465,14.9954,3.75107,0.352667,55
sympleharmonic,10,3,100000,10000,1,1,18.84,15.1202,3.71987,0.352144,59
sympleharmonic,10,3,100000,10000,1,1,18.6981,14.9309,3.7672,0.355,55
sympleharmonic,10,3,100000,10000,1,1,19.0224,15.3633,3.65908,0.353611,60
sympleharmonic,10,3,100000,10000,1,1,18.7051,14.9402,3.76487,0.354522,63
sympleharmonic,10,3,100000,10000,1,1,18.6518,14.8691,3.78263,0.358089,57
sympleharmonic,10,3,100000,10000,1,1,18.5896,14.7862,3.80337,0.354256,64
sympleharmonic,10,3,100000,10000,1,1,18.5565,14.7422,3.81437,0.3556,57
sympleharmonic,10,3,1000000,100000,1,1,16.0988,11.465,4.63374,0.991557,583
sympleharmonic,10,3,1000000,100000,1,1,17.3102,13.0803,4.22992,0.991807,561
sympleharmonic,10,3,1000000,100000,1,1,18.5251,14.7001,3.82497,0.99219,572
sympleharmonic,10,3,1000000,100000,1,1,18.6561,14.8748,3.78128,0.992329,538
sympleharmonic,10,3,1000000,100000,1,1,18.2181,14.2908,3.92729,0.992102,604
sympleharmonic,10,3,1000000,100000,1,1,15.9637,11.285,4.67875,0.991439,520
sympleharmonic,10,3,1000000,100000,1,1,17.4008,13.201,4.19973,0.991853,521
sympleharmonic,10,3,1000000,100000,1,1,18.4638,14.6184,3.8454,0.992236,525
sympleharmonic,10,3,1000000,100000,1,1,18.7268,14.9691,3.75771,0.992409,519
sympleharmonic,10,3,1000000,100000,1,1,18.7756,15.0341,3.74146,0.992447,524
sympleharmonic,10,3,1000000,100000,1,1,18.8484,15.1313,3.71717,0.923656,514
sympleharmonic,10,3,1000000,100000,1,1,18.5493,14.7324,3.81689,0.922826,519
sympleharmonic,10,3,1000000,100000,1,1,18.9448,15.2597,3.68507,0.923939,540
sympleharmonic,10,3,1000000,100000,1,1,18.6128,14.8171,3.79571,0.923433,512
sympleharmonic,10,3,1000000,100000,1,1,18.8328,15.1104,3.72239,0.923901,520
sympleharmonic,10,3,1000000,100000,1,1,18.6905,14.9207,3.76983,0.923481,585
sympleharmonic,10,3,1000000,100000,1,1,18.6395,14.8527,3.78682,0.922239,522
sympleharmonic,10,3,1000000,100000,1,1,18.6831,14.9108,3.7723,0.922926,535
sympleharmonic,10,3,1000000,100000,1,1,18.6565,14.8754,3.78115,0.922906,518
sympleharmonic,10,3,1000000,100000,1,1,18.5622,14.7495,3.8126,0.923161,535
sympleharmonic,10,3,1000000,100000,1,1,18.7696,15.0262,3.74345,0.633989,540
sympleharmonic,10,3,1000000,100000,1,1,18.7465,14.9953,3.75116,0.633477,530
sympleharmonic,10,3,1000000,100000,1,1,18.7532,15.0042,3.74894,0.634206,529
sympleharmonic,10,3,1000000,100000,1,1,18.8278,15.1038,3.72404,0.634401,538
sympleharmonic,10,3,1000000,100000,1,1,18.8312,15.1083,3.72291,0.635249,527
sympleharmonic,10,3,1000000,100000,1,1,18.7054,14.9406,3.76485,0.633796,532
sympleharmonic,10,3,1000000,100000,1,1,18.7594,15.0126,3.74685,0.633621,533
sympleharmonic,10,3,1000000,100000,1,1,18.7696,15.0261,3.74346,0.63401,544
sympleharmonic,10,3,1000000,100000,1,1,18.7639,15.0186,3.74535,0.633631,537
sympleharmonic,10,3,1000000,100000,1,1,18.7716,15.0287,3.7428,0.634253,534
sympleharmonic,10,3,1000000,100000,1,1,18.7559,15.0079,3.74802,0.35436,545
sympleharmonic,10,3,1000000,100000,1,1,18.779,15.0387,3.74033,0.353128,544
sympleharmonic,10,3,1000000,100000,1,1,18.7846,15.0461,3.73847,0.353923,544
sympleharmonic,10,3,1000000,100000,1,1,18.7583,15.0111,3.74721,0.35474,537
sympleharmonic,10,3,1000000,100000,1,1,18.7876,15.0502,3.73744,0.355774,549
sympleharmonic,10,3,1000000,100000,1,1,18.7262,14.9683,3.75793,0.354517,541
sympleharmonic,10,3,1000000,100000,1,1,18.7666,15.0221,3.74447,0.354598,543
sympleharmonic,10,3,1000000,100000,1,1,18.7631,15.0175,3.74562,0.354359,554
sympleharmonic,10,3,1000000,100000,1,1,18.7565,15.0087,3.74781,0.353874,541
sympleharmonic,10,3,1000000,100000,1,1,18.778,15.0374,3.74065,0.353584,541
sympleharmonic,10,3,10000000,1e+06,1,1,19.2218,15.6291,3.59274,0.992428,5134
sympleharmonic,10,3,10000000,1e+06,1,1,18.6559,14.8745,3.78138,0.992312,5091
sympleharmonic,10,3,10000000,1e+06,1,1,19.4063,15.8751,3.53122,0.992555,5238
sympleharmonic,10,3,10000000,1e+06,1,1,18.879,15.172,3.70699,0.99237,5239
sympleharmonic,10,3,10000000,1e+06,1,1,18.7931,15.0575,3.73563,0.992368,5440
sympleharmonic,10,3,10000000,1e+06,1,1,18.2538,14.3383,3.91542,0.992151,5606
sympleharmonic,10,3,10000000,1e+06,1,1,19.1694,15.5592,3.6102,0.9925,5267
sympleharmonic,10,3,10000000,1e+06,1,1,18.0634,14.0846,3.97886,0.992096,5065
sympleharmonic,10,3,10000000,1e+06,1,1,18.8419,15.1225,3.71936,0.99237,5114
sympleharmonic,10,3,10000000,1e+06,1,1,18.7771,15.0362,3.74095,0.992385,5230
sympleharmonic,10,3,10000000,1e+06,1,1,18.7544,15.0059,3.74852,0.923642,5676
sympleharmonic,10,3,10000000,1e+06,1,1,18.7176,14.9568,3.7608,0.923398,5502
sympleharmonic,10,3,10000000,1e+06,1,1,18.8009,15.0679,3.73302,0.923632,5355
sympleharmonic,10,3,10000000,1e+06,1,1,18.704,14.9386,3.76535,0.923343,5192
sympleharmonic,10,3,10000000,1e+06,1,1,18.7288,14.9717,3.75706,0.923463,5165
sympleharmonic,10,3,10000000,1e+06,1,1,18.7139,14.9519,3.76203,0.923385,5116
sympleharmonic,10,3,10000000,1e+06,1,1,18.7769,15.0358,3.74105,0.923527,5219
sympleharmonic,10,3,10000000,1e+06,1,1,18.7679,15.0239,3.74402,0.923577,5417
sympleharmonic,10,3,10000000,1e+06,1,1,18.7033,14.9377,3.76558,0.923278,5164
sympleharmonic,10,3,10000000,1e+06,1,1,18.7703,15.0271,3.74322,0.923488,5139
sympleharmonic,10,3,10000000,1e+06,1,1,18.7381,14.9842,3.75396,0.634342,5460
sympleharmonic,10,3,10000000,1e+06,1,1,18.7658,15.0211,3.74473,0.634229,5400
sympleharmonic,10,3,10000000,1e+06,1,1,18.7524,15.0032,3.7492,0.634321,5458
sympleharmonic,10,3,10000000,1e+06,1,1,18.7502,15.0002,3.74995,0.633974,5397
sympleharmonic,10,3,10000000,1e+06,1,1,18.755,15.0066,3.74834,0.634214,5280
sympleharmonic,10,3,10000000,1e+06,1,1,18.7454,14.9939,3.75153,0.634111,5322
sympleharmonic,10,3,10000000,1e+06,1,1,18.753,15.0041,3.74898,0.634189,5320
sympleharmonic,10,3,10000000,1e+06,1,1,18.7349,14.9799,3.75502,0.634314,5625
sympleharmonic,10,3,10000000,1e+06,1,1,18.7443,14.9925,3.75189,0.634132,6047
sympleharmonic,10,3,10000000,1e+06,1,1,18.7351,14.9801,3.75496,0.634122,5436
sympleharmonic,10,3,10000000,1e+06,1,1,18.7495,14.9994,3.75016,0.354734,5644
sympleharmonic,10,3,10000000,1e+06,1,1,18.746,14.9947,3.75134,0.354941,5682
sympleharmonic,10,3,10000000,1e+06,1,1,18.751,15.0013,3.74966,0.354877,5573
sympleharmonic,10,3,10000000,1e+06,1,1,18.7516,15.0021,3.74947,0.35467,5862
sympleharmonic,10,3,10000000,1e+06,1,1,18.7506,15.0008,3.74979,0.354724,5519
sympleharmonic,10,3,10000000,1e+06,1,1,18.7613,15.015,3.74624,0.354595,5413
sympleharmonic,10,3,10000000,1e+06,1,1,18.7662,15.0216,3.7446,0.354351,5421
sympleharmonic,10,3,10000000,1e+06,1,1,18.7448,14.993,3.75174,0.354315,5378
sympleharmonic,10,3,10000000,1e+06,1,1,18.7451,14.9935,3.75162,0.354775,5443
sympleharmonic,10,3,10000000,1e+06,1,1,18.7571,15.0095,3.74762,0.354348,5378
sympleharmonic,10,3,100,10,1,1,18.5247,14.8107,3.71399,0.988889,0
sympleharmonic,10,3,100,10,1,1,14.9652,10.0647,4.9005,0.988889,0
sympleharmonic,10,3,100,10,1,1,18.2189,14.403,3.81591,0.988889,0
sympleharmonic,10,3,100,10,1,1,15.2482,10.4421,4.80615,0.977778,0
sympleharmonic,10,3,100,10,1,1,13.9715,8.73984,5.23171,0.988889,0
sympleharmonic,10,3,100,10,1,1,13.8259,8.54569,5.28024,0.988889,0
